"source.id","trans.id","transaction"
"daee08c5-fb6d-49a5-b18f-55e0f430e5f0",201,"https://www.vivelafete.com/,https://www.vivelafete.com/catalogsearch/result/?q=turkey,https://www.vivelafete.com/catalogsearch/result/?q=turkey,https://www.vivelafete.com/catalogsearch/result/index/?p=2&q=turkey,https://www.vivelafete.com/turkey-smocked-boys-tee-1.html,https://www.vivelafete.com/catalogsearch/result/index/?p=2&q=turkey"
"63f88354-198f-451d-bd4b-c88684cde492",202,"https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?cat=4,https://www.vivelafete.com/newborn.html?cat=8,https://www.vivelafete.com/newborn.html?cat=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=2&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=3&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=4&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=5&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=6&size_range=40,https://www.vivelafete.com/newborn/paisley-float-dress.html,https://www.vivelafete.com/newborn.html?cat=8&p=6&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=7&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=9&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=7&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=6&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=5&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=4&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=3&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&p=2&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=8,https://www.vivelafete.com/newborn.html?cat=4,https://www.vivelafete.com/newborn.html"
"c0a0252a-bbec-473a-826b-447197895f3f",203,"https://www.vivelafete.com/christmas-boys-pant-set-1.html"
"62e3adf3-71ab-4de6-9496-53560b8a3bfc",204,"https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?p=2,https://www.vivelafete.com/newborn.html?p=3,https://www.vivelafete.com/newborn.html?p=4,https://www.vivelafete.com/newborn.html?p=5"
"b8b41f9f-e6ac-40a9-81d1-f1123550dcc4",205,"https://www.vivelafete.com/catalogsearch/result/?q=+FVD736&utm_source=Potenciales+-+Predictvia&utm_campaign=8030ae7f63-Get_them_on_SALE10_22_2015&utm_medium=email&utm_term=0_15084226ba-8030ae7f63-107500761&ct=t(Get_them_on_SALE10_22_2015)&goal=0_15084226ba-8030ae7f63-107500761&mc_cid=8030ae7f63&mc_eid=143e526a39"
"67cc6a20-f3bc-46dc-ab97-c6dfbb833dde",206,"https://www.vivelafete.com/"
"0e70493b-f6f8-425c-8692-67d54dc473cd",207,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls/christmas-tree-smocked-bishop-1.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls.html?limit=all,https://www.vivelafete.com/girls.html?apparel_collection=168&limit=all,https://www.vivelafete.com/the-night-before-christmas-smocked-bishop-7.html,https://www.vivelafete.com/girls.html?apparel_collection=168&limit=all"
"0e70493b-f6f8-425c-8692-67d54dc473cd",208,"https://www.vivelafete.com/the-night-before-christmas-smocked-bishop-7.html,https://www.vivelafete.com/girls.html?apparel_collection=168&limit=all,https://www.vivelafete.com/nutcracker-smocked-bishop-14.html"
"0e70493b-f6f8-425c-8692-67d54dc473cd",209,"https://www.vivelafete.com/girls.html?apparel_collection=168&limit=all"
"0e70493b-f6f8-425c-8692-67d54dc473cd",210,"https://www.vivelafete.com/girls/christmas-tree-smocked-bishop-1.html,https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?apparel_collection=168,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/the-night-before-christmas-smocked-bishop-7.html"
"0e70493b-f6f8-425c-8692-67d54dc473cd",211,"https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls/christmas-tree-smocked-bishop-1.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls.html?apparel_collection=168&p=2,https://www.vivelafete.com/christmas-smocked-bishop-13.html,https://www.vivelafete.com/girls.html?apparel_collection=168&p=2,https://www.vivelafete.com/girls.html?apparel_collection=168&p=3,https://www.vivelafete.com/nutcracker-smocked-bishop-14.html"
"0e70493b-f6f8-425c-8692-67d54dc473cd",212,"https://www.vivelafete.com/,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls.html?apparel_collection=168&p=2,https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?apparel_collection=168,https://www.vivelafete.com/newborn.html?apparel_collection=168&cat=4,https://www.vivelafete.com/newborn.html?apparel_collection=168&cat=4&p=2,https://www.vivelafete.com/catalogsearch/result/?q=dress,https://www.vivelafete.com/catalogsearch/result/?q=christmas,https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?cat=4,https://www.vivelafete.com/newborn.html?cat=8,https://www.vivelafete.com/newborn.html?apparel_collection=168&cat=8,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?cat=16,https://www.vivelafete.com/girls.html?apparel_collection=168&cat=16,https://www.vivelafete.com/nutcracker-smocked-bishop-14.html"
"0e70493b-f6f8-425c-8692-67d54dc473cd",213,"https://www.vivelafete.com/"
"3e9ed175-3b3a-4acf-9b2a-afdc3e38e883",214,"https://www.vivelafete.com/newborn.html"
"c4e14b00-c27e-4b1d-95f9-5d48ce71e504",215,"https://www.vivelafete.com/customer/account/login/,https://www.vivelafete.com/customer/account/login/,https://www.vivelafete.com/boys.html"
"407d09a6-5ffd-4af4-a9ae-0ce0e95fa620",216,"https://www.vivelafete.com/,https://www.vivelafete.com/customer/account/login/"
"c5bf8c95-6ab8-4e0f-808e-859030f7e607",217,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?p=2,https://www.vivelafete.com/girls.html?p=3,https://www.vivelafete.com/girls.html?p=4"
"c5bf8c95-6ab8-4e0f-808e-859030f7e607",218,"https://www.vivelafete.com/girls.html?p=4,https://www.vivelafete.com/girls.html?p=3,https://www.vivelafete.com/girls.html?p=2,https://www.vivelafete.com/girls.html"
"ac5f7b69-7039-4d3a-828c-53cf1ade7254",219,"https://www.vivelafete.com/collegiate/collegiate-embroidery-girls.html"
"f78bb05d-c769-4bbe-b89c-c0ae567d8039",220,"https://www.vivelafete.com/accessories/bunnies-5piece-crib-set.html"
"f78bb05d-c769-4bbe-b89c-c0ae567d8039",221,"https://www.vivelafete.com/accessories/dots-blue-pique-5piece-crib-se.html,https://www.vivelafete.com/accessories.html,https://www.vivelafete.com/accessories.html?limit=all"
"f78bb05d-c769-4bbe-b89c-c0ae567d8039",222,"https://www.vivelafete.com/monogram/bedding-custom-sets/bedding-cribs.html"
"142b380a-567e-49c1-8b1e-910739b4da63",223,"https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=171,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=198"
"142b380a-567e-49c1-8b1e-910739b4da63",224,"https://www.vivelafete.com/collegiate/collegiate-smocked-girls/collegiate-smocked-girls-dresses/lrg-smocked-nc-state-jon-jon.html"
"97d755ba-7a1e-4d14-af5f-59e20026a52f",225,"https://www.vivelafete.com/sale-1.html?utm_source=Customers&utm_campaign=70da00adfb-Get_them_on_SALE10_22_2015&utm_medium=email&utm_term=0_1bb01e7a80-70da00adfb-107497513&ct=t(Get_them_on_SALE10_22_2015)&goal=0_1bb01e7a80-70da00adfb-107497513&mc_cid=70da00adfb&mc_eid=72ba15368b,https://www.vivelafete.com/sale-1.html?ct=t%28Get_them_on_SALE10_22_2015%29&goal=0_1bb01e7a80-70da00adfb-107497513&mc_cid=70da00adfb&mc_eid=72ba15368b&size_range=42&utm_campaign=70da00adfb-Get_them_on_SALE10_22_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-70da00adfb-107497513,https://www.vivelafete.com/sale-1.html?cat=88&ct=t%28Get_them_on_SALE10_22_2015%29&goal=0_1bb01e7a80-70da00adfb-107497513&mc_cid=70da00adfb&mc_eid=72ba15368b&size_range=42&utm_campaign=70da00adfb-Get_them_on_SALE10_22_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-70da00adfb-107497513,https://www.vivelafete.com/special-occasion.html,https://www.vivelafete.com/special-occasion.html?limit=all"
"cc0d2380-63a4-4c12-986a-0fdfaf953ae7",226,"https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?limit=all"
"41a5f91b-8adc-4898-810d-1cc4265c3231",227,"https://www.vivelafete.com/"
"9ccb9908-d832-4f61-8639-46d12d075e8e",228,"https://www.vivelafete.com/"
"c7d45f25-0633-4206-ab4e-b8a444f52584",229,"https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/boys.html,https://www.vivelafete.com/boys.html?size_range=40,https://www.vivelafete.com/boys.html,https://www.vivelafete.com/sale-1.html"
"fb841e75-20b1-4037-aa9b-a05a4598cd76",230,"https://www.vivelafete.com/newborn.html?cat=10,https://www.vivelafete.com/newborn.html?cat=10&size_range=40"
"43722bf9-fd4c-4bc9-8c25-357d6af6ba1f",231,"https://www.vivelafete.com/"
"f575cc11-6859-4aba-b18b-ec376681a35f",232,"https://www.vivelafete.com/newborn.html"
"ec522c06-6af7-4c51-a7ac-67cc1fe22579",233,"https://www.vivelafete.com/,https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?cat=88,https://www.vivelafete.com/sale-1.html?cat=91,https://www.vivelafete.com/sale-1.html?cat=91&size_range=40,https://www.vivelafete.com/sale-1.html?cat=91&p=2&size_range=40"
"a0906e98-094d-434f-b81a-db1550754425",234,"https://www.vivelafete.com/,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?size_range=41"
"3ad18198-e868-47c0-af09-e3008b4aa638",235,"https://www.vivelafete.com/sale-1.html"
"032f5685-0485-4115-9d68-494818e51aee",236,"https://www.vivelafete.com/collegiate/navy-check-pull-on-short.html"
"70d910e8-7346-4414-a74d-dd520373d62d",237,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?cat=15,https://www.vivelafete.com/girls.html"
"4154f30c-f14c-4eba-9e25-a486fe781ac9",238,"https://www.vivelafete.com/newborn/newborn-boys/newborn-boys-bubbles/nativity-smocked-boys-long-bubble.html"
"0fed6be7-c317-4441-9d09-bd032f1f3a02",239,"https://www.vivelafete.com/boys.html,https://www.vivelafete.com/boys.html?size_range=42,https://www.vivelafete.com/boys/holiday-boys-short-set.html?options=cart"
"0a064592-8290-4521-a75c-3697a519f401",240,"https://www.vivelafete.com/newborn.html"
"7ca68d5c-f18a-4a85-b7f6-e0afa8ecdcfa",241,"https://www.vivelafete.com/catalogsearch/result/index/?cat=24&ct=t%28Get_them_on_SALE10_22_2015%29&goal=0_1bb01e7a80-70da00adfb-107464437&mc_cid=70da00adfb&mc_eid=ef99969b92&q=hws319bpl&utm_campaign=70da00adfb-Get_them_on_SALE10_22_2015&utm_medium=email&utm_source=Customers&utm_term=0_1bb01e7a80-70da00adfb-107464437"
"93d7c73b-8295-4c0b-9d2b-6874b2a86db5",242,"https://www.vivelafete.com/collegiate.html"
"ac453393-7855-4d55-8827-5344ec550511",243,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/special-occasion.html,https://www.vivelafete.com/special-occasion.html?limit=all,https://www.vivelafete.com/special-occasion.html"
"cafe3c32-0448-4a98-bb2e-39124fd2549e",244,"https://www.vivelafete.com/collegiate.html"
"c5e00c2a-8d2c-440f-97a1-a5e70547616f",245,"https://www.vivelafete.com/boys/smocked-santas-suit-boys-pant-set.html"
"fb198f01-c437-4cda-a27b-e5324bd359d6",246,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls/santa-gift-smocked-bishop.html,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?p=2,https://www.vivelafete.com/girls/princess-smocked-bishop-1.html,https://www.vivelafete.com/girls.html?p=2,https://www.vivelafete.com/girls.html?p=3,https://www.vivelafete.com/girls.html?p=4,https://www.vivelafete.com/girls.html?p=5,https://www.vivelafete.com/girls.html?p=6,https://www.vivelafete.com/girls.html?p=7,https://www.vivelafete.com/girls.html?p=8,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls.html?apparel_collection=168&p=2,https://www.vivelafete.com/girls.html?apparel_collection=168&p=3,https://www.vivelafete.com/girls.html?p=7,https://www.vivelafete.com/girls.html?p=5,https://www.vivelafete.com/girls.html?p=3,https://www.vivelafete.com/girls.html?p=2"
"92547e13-f3e7-479c-ab26-99e10a67769a",247,"https://www.vivelafete.com/"
"347ab911-43e1-4cbd-9622-99ffd2784a7c",248,"https://www.vivelafete.com/boys.html,https://www.vivelafete.com/boys.html?p=2,https://www.vivelafete.com/boys.html?p=3,https://www.vivelafete.com/boys.html?p=4,https://www.vivelafete.com/boys/traffic-smocked-boys-pant-set.html,https://www.vivelafete.com/boys.html?p=4,https://www.vivelafete.com/boys.html?p=5,https://www.vivelafete.com/boys.html?p=6,https://www.vivelafete.com/boys/firetruck-smocked-turtle-neck.html,https://www.vivelafete.com/boys.html,https://www.vivelafete.com/boys.html?size_range=41,https://www.vivelafete.com/boys.html?p=2&size_range=41,https://www.vivelafete.com/boys.html?p=3&size_range=41"
"7a8e93bc-ce6e-403b-aba7-34cfdb99fbc7",249,"https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?size_range=40,https://www.vivelafete.com/newborn.html?cat=4&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&size_range=40,https://www.vivelafete.com/newborn.html?apparel_collection=168&cat=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=8&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&size_range=40"
"cc3f2bb8-c0aa-4388-9fac-ef43f825d82a",250,"https://www.vivelafete.com/collegiate.html"
"71e61c90-ebd7-4185-a009-355dc5ff4fc3",251,"https://www.vivelafete.com/"
"bc54eef7-bad8-4b1e-91f3-50741a06486e",252,"https://www.vivelafete.com/,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=187,https://www.vivelafete.com/collegiate/clemson-button-down-shirt-1.html,https://www.vivelafete.com/collegiate.html?college=187"
"bc54eef7-bad8-4b1e-91f3-50741a06486e",253,"https://www.vivelafete.com/,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=182,https://www.vivelafete.com/collegiate/alabama-polo-box-shirt-1.html"
"76fdc34c-e68e-4c0f-b103-d51fd52a955d",254,"https://www.vivelafete.com/newborn.html?size_range=40,https://www.vivelafete.com/newborn.html?cat=4&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&p=2&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&p=3&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&p=4&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&p=5&size_range=40,https://www.vivelafete.com/newborn/plaid-float-dress.html,https://www.vivelafete.com/newborn.html?cat=4&p=5&size_range=40,https://www.vivelafete.com/newborn.html?cat=4&size_range=39,https://www.vivelafete.com/newborn.html?cat=4&p=2&size_range=39,https://www.vivelafete.com/by-the-beautiful-sea-smocked-dress-7.html"
"df58fab8-4f82-4078-9817-9efaa3b8d3c0",255,"https://www.vivelafete.com/sale-1.html"
"df58fab8-4f82-4078-9817-9efaa3b8d3c0",256,"https://www.vivelafete.com/catalogsearch/result/?q=smock"
"d9a27a92-1afe-4518-b719-0815ee78e0de",257,"https://www.vivelafete.com/,https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?cat=10,https://www.vivelafete.com/newborn.html?limit=all,https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?cat=88,https://www.vivelafete.com/sale-1.html?cat=88&size_range=40"
"abc33150-1c65-4799-9ea5-db5e1bf663c3",258,"https://www.vivelafete.com/collegiate.html"
"abc33150-1c65-4799-9ea5-db5e1bf663c3",259,"https://www.vivelafete.com/collegiate.html?college=183,https://www.vivelafete.com/collegiate/embroidered-arkansas-jumper.html?options=cart,https://www.vivelafete.com/smocked-arkansas-bishop-15.html,https://www.vivelafete.com/arkansas-skort-11.html,https://www.vivelafete.com/smocked-arkansas-bishop-15.html,https://www.vivelafete.com/collegiate/embroidered-arkansas-jumper.html?options=cart,https://www.vivelafete.com/collegiate.html?college=183#,https://www.vivelafete.com/collegiate/arkansas-pull-on-short.html,https://www.vivelafete.com/collegiate.html?college=183,https://www.vivelafete.com/collegiate/arkansas-embroidered-girls-knit-top.html?options=cart,https://www.vivelafete.com/collegiate.html?college=183"
"53af9a92-a847-4a8f-aac2-ac974cb97668",260,"https://www.vivelafete.com/,https://www.vivelafete.com/sale-1.html"
"b385ff2b-dc02-42aa-aeb7-f461573ef173",261,"https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?size_range=40"
"4f429ebe-95d1-4ab6-97b2-de8b529f176d",262,"https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/sale-1/bat-applique-boys-shortall.html,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/sale-1/bat-applique-boys-shortall.html,https://www.vivelafete.com/sale-1.html?cat=89"
"090831ae-f042-493f-ae55-accf7497fb73",263,"https://www.vivelafete.com/,https://www.vivelafete.com/pilgrims-thanksgiving-smocked-bubble-3.html"
"b235fd49-0e19-4e05-8488-b81a6af49f05",264,"https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?limit=all,https://www.vivelafete.com/,https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses,https://www.vivelafete.com/christmas-tree-smocked-boys-overall-1.html,https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses,https://www.vivelafete.com/holiday-boys-short-set-7.html,https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses,https://www.vivelafete.com/nutcracker-smocked-bishop-14.html,https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses"
"b235fd49-0e19-4e05-8488-b81a6af49f05",265,"https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses,https://www.vivelafete.com/pilgrims-thanksgiving-smocked-bishop-1.html,https://www.vivelafete.com/catalogsearch/result/?q=holiday+dresses,https://www.vivelafete.com/simi-holiday-plaid-silk-skirt-6.html,https://www.vivelafete.com/newborn.html"
"b235fd49-0e19-4e05-8488-b81a6af49f05",266,"https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn/candy-canes-embroidered-jumper.html"
"b229ffc3-8e8d-46b5-aa40-3e27d514ee9f",267,"https://www.vivelafete.com/sale-1.html?utm_source=Potenciales+-+Predictvia&utm_campaign=8030ae7f63-Get_them_on_SALE10_22_2015&utm_medium=email&utm_term=0_15084226ba-8030ae7f63-107499821&ct=t(Get_them_on_SALE10_22_2015)&goal=0_15084226ba-8030ae7f63-107499821&mc_cid=8030ae7f63&mc_eid=5949e3a23d,https://www.vivelafete.com/catalogsearch/result/?q=Cardigan+,https://www.vivelafete.com/catalogsearch/result/?q=Sweater"
"cb2030ae-c20e-4aa0-9bc9-5f91c80d9b58",268,"https://predictvia.com/products#/en"
"7f41eab1-6cad-40ce-93a8-c85d0512a3c4",269,"https://www.vivelafete.com/,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?size_range=44,https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=192,https://www.vivelafete.com/collegiate.html?college=192&p=2"
"165be020-128b-4f83-ae1a-bb561181bbe2",270,"https://www.vivelafete.com/catalogsearch/result/?q=j2864t2&utm_source=Customers&utm_campaign=70da00adfb-Get_them_on_SALE10_22_2015&utm_medium=email&utm_term=0_1bb01e7a80-70da00adfb-107471657&ct=t(Get_them_on_SALE10_22_2015)&goal=0_1bb01e7a80-70da00adfb-107471657&mc_cid=70da00adfb&mc_eid=2fad2d5145"
"03c49990-2068-4ee2-b733-dec0b2548c3e",271,"https://www.vivelafete.com/newborn.html,https://www.vivelafete.com/newborn.html?size_range=39,https://www.vivelafete.com/newborn/monkey-smocked-bishop-html.html,https://www.vivelafete.com/newborn.html?size_range=39,https://www.vivelafete.com/newborn.html?p=2&size_range=39,https://www.vivelafete.com/newborn.html?size_range=39"
"49134917-e69a-41dd-ab14-f3ca7b527b19",272,"https://www.vivelafete.com/,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?p=2"
"49134917-e69a-41dd-ab14-f3ca7b527b19",273,"https://www.vivelafete.com/girls/navy-corduroy-jumper.html"
"cb17d687-82d4-4b56-a5b7-50d0c7417790",274,"https://www.vivelafete.com/sale-1.html?utm_source=Facebook&utm_medium=Calendario%20Editorial&utm_campaign=22-octubre-2015%20-26-octubre-2015,https://www.vivelafete.com/sale-1.html?limit=all"
"cb17d687-82d4-4b56-a5b7-50d0c7417790",275,"https://www.vivelafete.com/catalogsearch/result/?q=hvc746&utm_source=Facebook&utm_medium=Calendario%20Editorial&utm_campaign=octubre-16-19"
"a64eefcb-b215-4519-b52a-452afe585da0",276,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?apparel_collection=168,https://www.vivelafete.com/girls.html?apparel_collection=168&p=2"
"137cd5a0-7df5-4388-8d16-200feb423afb",277,"https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=194,https://www.vivelafete.com/collegiate.html?college=194&p=2,https://www.vivelafete.com/collegiate.html?college=194&p=3,https://www.vivelafete.com/collegiate/smocked-tennessee-bishop-1.html,https://www.vivelafete.com/collegiate.html?college=194&p=3,https://www.vivelafete.com/collegiate.html?college=194&p=2,https://www.vivelafete.com/collegiate.html?college=194&p=3,https://www.vivelafete.com/,https://www.vivelafete.com/catalogsearch/result/?q=NFL+football"
"120238b7-d0bd-4bbb-8204-b1910b3bc5c5",278,"https://www.vivelafete.com/newborn.html"
"c0e89b6a-6ad4-4a99-a47d-cdbd28ce8470",279,"https://www.vivelafete.com/sale-1/sales-girls/smocked-shamrock-bishop.html"
"e2864a79-15dc-4f19-abe4-ff211b65d6b6",280,"https://www.vivelafete.com/newborn/jack-o-lantern-smocked-girls-long-bubble-bishop.html"
"e2864a79-15dc-4f19-abe4-ff211b65d6b6",281,"https://www.vivelafete.com/newborn/jack-o-lantern-smocked-girls-long-bubble-bishop.html"
"e2864a79-15dc-4f19-abe4-ff211b65d6b6",282,"https://www.vivelafete.com/newborn/jack-o-lantern-smocked-girls-long-bubble-bishop.html"
"e2864a79-15dc-4f19-abe4-ff211b65d6b6",283,"https://www.vivelafete.com/newborn/jack-o-lantern-smocked-girls-long-bubble-bishop.html"
"5b7b6f97-f40e-4dc8-8e5e-cd7a42f6aaeb",284,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?size_range=42,https://www.vivelafete.com/girls.html?p=2&size_range=42,https://www.vivelafete.com/girls.html?p=3&size_range=42,https://www.vivelafete.com/girls.html?p=4&size_range=42,https://www.vivelafete.com/girls.html?p=5&size_range=42,https://www.vivelafete.com/girls.html?p=6&size_range=42,https://www.vivelafete.com/girls/animals-friends-smocked-bishop.html,https://www.vivelafete.com/girls.html?p=6&size_range=42,https://www.vivelafete.com/girls.html?p=5&size_range=42,https://www.vivelafete.com/girls.html?p=4&size_range=42,https://www.vivelafete.com/girls.html?p=3&size_range=42,https://www.vivelafete.com/girls.html?p=1&size_range=42,https://www.vivelafete.com/girls/santa-gift-smocked-bishop.html,https://www.vivelafete.com/girls.html?p=1&size_range=42,https://www.vivelafete.com/girls.html?p=3&size_range=42,https://www.vivelafete.com/girls.html?p=4&size_range=42,https://www.vivelafete.com/girls.html?p=5&size_range=42,https://www.vivelafete.com/girls.html?p=6&size_range=42,https://www.vivelafete.com/girls.html?p=5&size_range=42,https://www.vivelafete.com/girls.html?p=4&size_range=42,https://www.vivelafete.com/girls.html?p=3&size_range=42,https://www.vivelafete.com/girls.html?p=2&size_range=42,https://www.vivelafete.com/girls.html?size_range=42,https://www.vivelafete.com/girls.html"
"0de62e95-77d5-45d5-a442-03e0ddb94e6c",285,"https://www.vivelafete.com/girls/birthday-owls-smocked-bishop.html,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls/princess-smocked-dress-1.html,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?limit=all"
"0de62e95-77d5-45d5-a442-03e0ddb94e6c",286,"https://www.vivelafete.com/checkout/cart/,https://www.vivelafete.com/girls.html"
"0de62e95-77d5-45d5-a442-03e0ddb94e6c",287,"https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html,https://www.vivelafete.com/girls.html?cat=16,https://www.vivelafete.com/girls.html?apparel_collection=168&cat=16,https://www.vivelafete.com/girls.html?apparel_collection=168&cat=16&p=2,https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?limit=all,https://www.vivelafete.com/sale-1/blue-check-a-line-dress.html,https://www.vivelafete.com/sale-1.html?limit=all,https://www.vivelafete.com/sale-1/pink-floral-ruffle-short.html,https://www.vivelafete.com/sale-1.html?limit=all"
"1364d30f-dbac-468d-8f6f-75676f0eee44",288,"https://www.vivelafete.com/sale-1.html,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/sale-1.html?cat=89&size_range=47,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/black-scary-pull-on-pants-2.html,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/sale-1.html?cat=89,https://www.vivelafete.com/sale-1.html?cat=89&p=2,https://www.vivelafete.com/sale-1.html?cat=89&p=3,https://www.vivelafete.com/sale-1.html?cat=89&p=4,https://www.vivelafete.com/sale-1.html?cat=89&p=5,https://www.vivelafete.com/sale-1.html?limit=all"
"1364d30f-dbac-468d-8f6f-75676f0eee44",289,"https://www.vivelafete.com/sale-1/xmas-tree-smocked-boy-s-overall.html"
"6a351c13-faa1-4bb3-a3fa-b48b420d0b37",290,"https://www.vivelafete.com/,https://www.vivelafete.com/special-occasion.html,https://www.vivelafete.com/special-occasion.html?cat=43,https://www.vivelafete.com/special-occasion/fjs-red-velvet-longall.html,https://www.vivelafete.com/"
"6a351c13-faa1-4bb3-a3fa-b48b420d0b37",291,"https://www.vivelafete.com/,https://www.vivelafete.com/special-occasion.html,https://www.vivelafete.com/special-occasion.html?cat=43,https://www.vivelafete.com/special-occasion/fjs-red-velvet-longall.html"
"14b0b677-d47f-4841-b7a5-028f0347b2c9",292,"https://www.vivelafete.com/girls.html"
"21bd7032-beab-4b01-afcf-61fa04bc5d8b",293,"https://www.vivelafete.com/collegiate.html,https://www.vivelafete.com/collegiate.html?college=186,https://www.vivelafete.com/collegiate.html?college=186&p=2,https://www.vivelafete.com/collegiate.html?limit=all"
"21bd7032-beab-4b01-afcf-61fa04bc5d8b",294,"https://www.vivelafete.com/collegiate/black-check-pull-on-pant.html"
"21bd7032-beab-4b01-afcf-61fa04bc5d8b",295,"https://www.vivelafete.com/collegiate/smocked-baylor-jon-jon.html,https://www.vivelafete.com/collegiate/smocked-baylor-jon-jon.html"
"bd4cf0e8-9d67-45e0-b937-ba517bd1abad",296,"http://predictvia.com/#/en"
